LocationDesc,Class,Data_Value,Age(years),GeoLocation,LocationID
Montana,Fruits and Vegetables,41.1,45 - 54,"(47.06652897200047, -109.42442064499971)",30
Montana,Fruits and Vegetables,38.2,55 - 64,"(47.06652897200047, -109.42442064499971)",30
Montana,Fruits and Vegetables,31.6,65 or older,"(47.06652897200047, -109.42442064499971)",30
Montana,Fruits and Vegetables,23.2,45 - 54,"(47.06652897200047, -109.42442064499971)",30
Montana,Fruits and Vegetables,18.1,55 - 64,"(47.06652897200047, -109.42442064499971)",30
Montana,Fruits and Vegetables,28.4,18 - 24,"(47.06652897200047, -109.42442064499971)",30
Montana,Fruits and Vegetables,20.8,25 - 34,"(47.06652897200047, -109.42442064499971)",30
Montana,Fruits and Vegetables,17.5,35 - 44,"(47.06652897200047, -109.42442064499971)",30
Montana,Fruits and Vegetables,17.7,65 or older,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,57.9,65 or older,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,61.6,18 - 24,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,59.1,25 - 34,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,58.2,35 - 44,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,53.7,45 - 54,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,57.8,55 - 64,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,30.7,18 - 24,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,28,25 - 34,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,26,35 - 44,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,21.7,45 - 54,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,20.5,55 - 64,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,17.7,65 or older,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,35.5,35 - 44,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,36.9,18 - 24,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,34.8,25 - 34,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,36.6,45 - 54,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,41.3,55 - 64,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,44.5,65 or older,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,46.1,18 - 24,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,41.2,25 - 34,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,33.2,35 - 44,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,28.9,45 - 54,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,26.1,55 - 64,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,23,65 or older,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,13.8,18 - 24,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,16,25 - 34,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,20.9,35 - 44,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,24.4,45 - 54,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,24.5,55 - 64,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,30.2,65 or older,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,16.5,18 - 24,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,24.1,25 - 34,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,31.3,35 - 44,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,29.9,45 - 54,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,27.3,55 - 64,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,26.7,65 or older,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,24.5,18 - 24,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,35.3,25 - 34,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,35.8,35 - 44,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,40.1,45 - 54,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,37.7,55 - 64,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,41.3,65 or older,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,10.3,18 - 24,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,13.9,25 - 34,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,16.5,35 - 44,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,21.5,45 - 54,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,22.7,55 - 64,"(47.06652897200047, -109.42442064499971)",30
Montana,Physical Activity,26.8,65 or older,"(47.06652897200047, -109.42442064499971)",30
National,Obesity / Weight Status,15.2,18 - 24,,59
National,Obesity / Weight Status,25.9,25 - 34,,59
National,Obesity / Weight Status,29.9,35 - 44,,59
National,Obesity / Weight Status,32.6,45 - 54,,59
National,Obesity / Weight Status,32.6,55 - 64,,59
National,Obesity / Weight Status,25.3,65 or older,,59
National,Obesity / Weight Status,26.3,18 - 24,,59
National,Obesity / Weight Status,34,25 - 34,,59
National,Obesity / Weight Status,37,35 - 44,,59
National,Obesity / Weight Status,37,45 - 54,,59
National,Obesity / Weight Status,38.6,55 - 64,,59
National,Obesity / Weight Status,39.5,65 or older,,59
National,Fruits and Vegetables,28.5,65 or older,,59
National,Fruits and Vegetables,35.8,55 - 64,,59
National,Fruits and Vegetables,39.3,45 - 54,,59
National,Fruits and Vegetables,39.9,25 - 34,,59
National,Fruits and Vegetables,39.9,35 - 44,,59
National,Fruits and Vegetables,43.9,18 - 24,,59
National,Fruits and Vegetables,31.3,18 - 24,,59
National,Fruits and Vegetables,23,25 - 34,,59
National,Fruits and Vegetables,21.2,35 - 44,,59
National,Fruits and Vegetables,21.2,45 - 54,,59
National,Fruits and Vegetables,20.2,55 - 64,,59
National,Fruits and Vegetables,20.6,65 or older,,59
National,Physical Activity,56.8,18 - 24,,59
National,Physical Activity,49.8,25 - 34,,59
National,Physical Activity,49.8,35 - 44,,59
National,Physical Activity,51.1,45 - 54,,59
National,Physical Activity,50.9,55 - 64,,59
National,Physical Activity,52.7,65 or older,,59
National,Physical Activity,30.7,18 - 24,,59
National,Physical Activity,23,25 - 34,,59
National,Physical Activity,20.4,35 - 44,,59
National,Physical Activity,18.7,45 - 54,,59
National,Physical Activity,17.1,55 - 64,,59
National,Physical Activity,15.9,65 or older,,59
National,Physical Activity,31,45 - 54,,59
National,Physical Activity,35,18 - 24,,59
National,Physical Activity,27.1,25 - 34,,59
National,Physical Activity,27.7,35 - 44,,59
National,Physical Activity,32.9,55 - 64,,59
National,Physical Activity,24.3,35 - 44,,59
National,Physical Activity,38.3,65 or older,,59
National,Physical Activity,26.1,45 - 54,,59
National,Physical Activity,44.1,18 - 24,,59
National,Physical Activity,34.6,25 - 34,,59
National,Physical Activity,29.3,35 - 44,,59
National,Physical Activity,26.1,45 - 54,,59
National,Physical Activity,24,55 - 64,,59
National,Physical Activity,21.7,65 or older,,59
National,Physical Activity,16.9,18 - 24,,59
National,Physical Activity,22.1,25 - 34,,59
National,Physical Activity,28.1,55 - 64,,59
National,Physical Activity,33,65 or older,,59
National,Obesity / Weight Status,15,18 - 24,,59
National,Obesity / Weight Status,25.6,25 - 34,,59
National,Obesity / Weight Status,31.3,35 - 44,,59
National,Obesity / Weight Status,32.4,45 - 54,,59
National,Obesity / Weight Status,33.3,55 - 64,,59
National,Obesity / Weight Status,25.8,65 or older,,59
National,Obesity / Weight Status,37.6,45 - 54,,59
National,Obesity / Weight Status,38.1,55 - 64,,59
National,Obesity / Weight Status,39.5,65 or older,,59
National,Obesity / Weight Status,25,18 - 24,,59
National,Obesity / Weight Status,34.4,25 - 34,,59
National,Obesity / Weight Status,36.8,35 - 44,,59
National,Physical Activity,14.7,18 - 24,,59
National,Physical Activity,19,25 - 34,,59
National,Physical Activity,21.4,35 - 44,,59
National,Physical Activity,23.9,45 - 54,,59
National,Physical Activity,26.7,55 - 64,,59
National,Physical Activity,31.5,65 or older,,59
National,Obesity / Weight Status,15.4,18 - 24,,59
National,Obesity / Weight Status,26.4,25 - 34,,59
National,Obesity / Weight Status,31.7,35 - 44,,59
National,Obesity / Weight Status,33.3,45 - 54,,59
National,Obesity / Weight Status,33.5,55 - 64,,59
National,Obesity / Weight Status,26.5,65 or older,,59
National,Obesity / Weight Status,25.8,18 - 24,,59
National,Obesity / Weight Status,33.7,25 - 34,,59
National,Obesity / Weight Status,36.3,35 - 44,,59
National,Obesity / Weight Status,37,45 - 54,,59
National,Obesity / Weight Status,38,55 - 64,,59
National,Obesity / Weight Status,39.5,65 or older,,59
National,Fruits and Vegetables,40.2,35 - 44,,59
National,Fruits and Vegetables,40.2,25 - 34,,59
National,Fruits and Vegetables,36.9,55 - 64,,59
National,Fruits and Vegetables,30.7,65 or older,,59
National,Fruits and Vegetables,44.6,18 - 24,,59
National,Fruits and Vegetables,40.7,45 - 54,,59
National,Fruits and Vegetables,30.7,18 - 24,,59
National,Fruits and Vegetables,22.3,25 - 34,,59
National,Fruits and Vegetables,20.7,35 - 44,,59
National,Fruits and Vegetables,21.7,45 - 54,,59
National,Fruits and Vegetables,20.5,55 - 64,,59
National,Fruits and Vegetables,20.8,65 or older,,59
National,Physical Activity,54.2,18 - 24,,59
National,Physical Activity,48.6,25 - 34,,59
National,Physical Activity,48.6,35 - 44,,59
National,Physical Activity,49.2,45 - 54,,59
National,Physical Activity,49.3,55 - 64,,59
National,Physical Activity,52,65 or older,,59
National,Physical Activity,29.8,45 - 54,,59
National,Physical Activity,30.9,18 - 24,,59
National,Physical Activity,22.6,25 - 34,,59
National,Physical Activity,19.8,35 - 44,,59
National,Physical Activity,18.5,45 - 54,,59
National,Physical Activity,16.5,55 - 64,,59
National,Physical Activity,16,65 or older,,59
National,Physical Activity,32.7,18 - 24,,59
National,Physical Activity,26.8,25 - 34,,59
National,Physical Activity,27.8,35 - 44,,59
National,Physical Activity,31.9,55 - 64,,59
National,Physical Activity,37.7,65 or older,,59
National,Physical Activity,46.4,18 - 24,,59
National,Physical Activity,35.3,25 - 34,,59
National,Physical Activity,29.5,35 - 44,,59
National,Physical Activity,26,45 - 54,,59
National,Physical Activity,23.9,55 - 64,,59
National,Physical Activity,21.8,65 or older,,59
National,Physical Activity,18.3,18 - 24,,59
National,Physical Activity,22.5,25 - 34,,59
National,Physical Activity,24.9,35 - 44,,59
National,Physical Activity,27.3,45 - 54,,59
National,Physical Activity,28.7,55 - 64,,59
National,Physical Activity,33.1,65 or older,,59
National,Obesity / Weight Status,15.9,18 - 24,,59
National,Obesity / Weight Status,27,25 - 34,,59
National,Obesity / Weight Status,32.1,35 - 44,,59
National,Obesity / Weight Status,33.7,45 - 54,,59
National,Obesity / Weight Status,34.2,55 - 64,,59
National,Obesity / Weight Status,27.5,65 or older,,59
National,Obesity / Weight Status,25.1,18 - 24,,59
National,Obesity / Weight Status,32.9,25 - 34,,59
National,Obesity / Weight Status,36.2,35 - 44,,59
National,Obesity / Weight Status,37.3,45 - 54,,59
National,Obesity / Weight Status,37.6,55 - 64,,59
National,Obesity / Weight Status,39,65 or older,,59
National,Physical Activity,16.2,18 - 24,,59
National,Physical Activity,19.5,25 - 34,,59
National,Physical Activity,21.4,35 - 44,,59
National,Physical Activity,24.5,45 - 54,,59
National,Physical Activity,26.7,55 - 64,,59
National,Physical Activity,31.2,65 or older,,59
Nebraska,Obesity / Weight Status,14.7,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,27.3,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,32.8,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,31.6,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,35.1,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,27.2,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,26.1,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,36.2,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,35.9,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,38.8,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,38.3,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,41.1,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,27.6,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,39,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,41.1,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,41.6,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,44.6,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,49.2,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,25.8,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,32.6,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,30.9,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,24.7,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,24.6,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,23.2,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Fruits and Vegetables,22.4,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,52.4,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,46.9,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,47.8,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,48.6,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,47.4,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,51,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,29.1,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,19.9,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,19.1,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,18,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,15.4,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,14.4,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,27.7,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,21.5,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,24.2,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,24.2,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,28.1,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,30.2,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,36.5,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,45.4,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,31.9,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,27.8,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,19.9,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,16.5,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,25.2,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,22.7,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,26.4,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,29.8,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,34.8,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,16.6,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,26,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,31,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,33.4,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,35.8,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,26.8,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,26,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,34.7,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,37.8,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,37.4,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,37.4,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,42,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,14.5,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Physical Activity,14.6,25 - 34,"(41.6410409880005, -99.36572062299967)",31
